mean,std,abs_mean,iqr,bp_delta,bp_theta,bp_alpha,bp_beta
-1.5894572e-11,0.007197311,0.005005322,0.00673676,0.016324926,0.004539018,0.009979843,0.00740808
7.947286e-12,0.0041799187,0.0032138932,0.0051791277,0.005192091,0.0016887396,0.0046323272,0.0017299976
-4.7683715e-11,0.0042562964,0.0031249388,0.0049065417,0.004741573,0.0013769937,0.0050783153,0.0017435963
0.0,0.005311338,0.0040360265,0.0063862926,0.02199494,0.0031296215,0.0062886933,0.0033635986
1.9868215e-11,0.003612347,0.0028242166,0.004672897,0.009840203,0.0023145094,0.00067036814,0.0010574582
1.5894572e-11,0.0045897486,0.0033424261,0.0048383954,0.006482619,0.0014862496,0.0043369494,0.0024624355
-4.7683715e-11,0.00414487,0.0030918221,0.004750779,0.010065763,0.0019045845,0.0012264248,0.0011973492
0.0,0.003911665,0.0029553392,0.0046339566,0.0070952806,0.001983948,0.00093604706,0.0008264988
-3.576279e-11,0.004418096,0.0032576222,0.004867601,0.008364347,0.0020565842,0.0011528954,0.0010964972
3.1789144e-11,0.005355439,0.0037778856,0.005568536,0.015831348,0.0031101722,0.0050735953,0.004086053
-5.722046e-10,0.018709004,0.012024178,0.013278816,0.055289906,0.004144186,0.0055854414,0.0110707665
-5.4836274e-10,0.016953895,0.009049639,0.00813863,0.015994944,0.001515087,0.01770923,0.0057826056
-6.357829e-11,0.010365167,0.0072983443,0.010436136,0.0077940556,0.0012635929,0.0074338405,0.0055043125
2.582868e-11,0.0045505925,0.0036161626,0.006074766,0.0023409682,0.0009593226,0.024760393,0.0022671805
-7.947286e-12,0.004092692,0.003191982,0.0051401868,0.0023484014,0.0016495364,0.013336827,0.0023295928
2.9802324e-11,0.0040419223,0.0031438333,0.0050623054,0.002068762,0.0021847682,0.018880477,0.0022467256
-3.1789144e-11,0.004333227,0.0032330272,0.004906542,0.0035956348,0.002735184,0.021970624,0.004037831
3.774961e-11,0.0032808706,0.0025512313,0.0042056073,0.0044402014,0.0022364827,0.0030204137,0.0016118435
-8.742015e-11,0.004542896,0.0035706013,0.0058021806,0.0023847322,0.0016035491,0.029656779,0.0021481458
-4.7683715e-11,0.005045106,0.0036690286,0.0054127723,0.007697894,0.002637328,0.014192779,0.003815534
-6.357829e-11,0.0034998553,0.0027039428,0.0044003115,0.0053192987,0.0015439941,0.0027350977,0.0009142631
7.947286e-12,0.0048242477,0.0035929882,0.0054517137,0.016396865,0.00292208,0.0011330971,0.0009846407
4.7683715e-11,0.0041565564,0.0031346856,0.004750779,0.005670899,0.0048895357,0.011834458,0.0014321525
3.973643e-12,0.005886855,0.0042002974,0.006152648,0.034235265,0.0052459324,0.005577966,0.0027565055
6.357829e-11,0.003920788,0.0028332279,0.0042834887,0.023688897,0.003244482,0.0016669255,0.0009637781
0.0,0.004417027,0.0032606164,0.0049065417,0.008300074,0.003292103,0.0033293667,0.0019155894
-3.1789144e-11,0.0059414585,0.004315861,0.0064252336,0.015291584,0.0026989232,0.0012834655,0.0011382513
9.536743e-11,0.004196861,0.003233223,0.0051791277,0.006837818,0.0020688013,0.0022838684,0.0009442222
2.9802324e-11,0.005254398,0.00389764,0.005919003,0.023524052,0.0030249162,0.0048757126,0.0015417505
-7.947286e-12,0.0036442664,0.0028099616,0.004478193,0.008216432,0.0029108045,0.0012157863,0.00080660137
-3.1789144e-11,0.0053929505,0.0041183005,0.0065517914,0.029155392,0.0034873812,0.0069738775,0.0034869967
1.5894572e-11,0.0040090675,0.0030152155,0.004672897,0.017610524,0.0032812115,0.0010322438,0.0008665972
-2.5431315e-09,0.027966915,0.017773865,0.014485981,0.27388653,0.011466614,0.0056555765,0.0036673464
4.172325e-11,0.0050049545,0.0037646282,0.0058508567,0.028859848,0.004072638,0.0020890576,0.0015302824
7.947286e-12,0.004183627,0.0031491176,0.0049065417,0.014281624,0.0023839811,0.00084605836,0.0012121566
1.1920929e-11,0.004603661,0.0033050263,0.0049844235,0.007616727,0.0027974306,0.0058927033,0.0021196804
3.973643e-11,0.004420999,0.0032978668,0.005101246,0.012844383,0.0026094776,0.0008559009,0.001047344
-4.7683715e-11,0.004283274,0.0031171234,0.004672897,0.005692204,0.0020353505,0.0016611378,0.000769719
0.0,0.0048312563,0.003715162,0.0058800625,0.028904527,0.0040839235,0.0029286647,0.0021618558
0.0,0.004492793,0.0033191524,0.0050233644,0.010303691,0.0027743275,0.001242122,0.001110403
-5.165736e-11,0.0041673267,0.0032115849,0.0051791277,0.007497963,0.00215199,0.0018455641,0.0009782793
2.9802324e-11,0.005430454,0.004154238,0.006590732,0.03013414,0.0027792694,0.0015138185,0.0016622145
1.0331472e-10,0.0042801686,0.0033542535,0.005724299,0.016310375,0.0026416916,0.0021385944,0.0016354001
-3.973643e-11,0.005694129,0.004360081,0.006824377,0.01231398,0.0033408059,0.005849317,0.002930015
3.576279e-11,0.0048334324,0.0036128887,0.005334891,0.014084633,0.003588325,0.001535078,0.0012922458
3.774961e-11,0.004411227,0.003170819,0.004595015,0.009461908,0.0022634687,0.0010948315,0.0010934938
1.5894572e-11,0.0054415227,0.004070484,0.006113707,0.030402364,0.004064931,0.003255676,0.00226144
1.1523565e-10,0.004875736,0.0036710303,0.0056074765,0.020064307,0.0030460174,0.0024032025,0.0017041183
-2.7815502e-11,0.0034357535,0.0026629039,0.0042445483,0.007734946,0.0024748144,0.0011301328,0.0006719798
-3.1789144e-11,0.009974186,0.0064027244,0.006970405,0.023534201,0.0045641293,0.007978528,0.0047543906
-1.5894572e-11,0.004887952,0.0035035543,0.0051401868,0.019663941,0.002860836,0.0014188264,0.0013125059
-3.973643e-11,0.003700074,0.0028971508,0.004750779,0.008845106,0.0026924843,0.0011191084,0.00088101096
7.947286e-12,0.0044823484,0.003428923,0.0054127723,0.015327706,0.0031679377,0.0021449998,0.0018655328
-5.5631003e-11,0.005340618,0.004066487,0.006386293,0.021279212,0.0035653773,0.0017532938,0.0013308385
-2.7815502e-11,0.0041433666,0.0032581575,0.0054127723,0.009442653,0.0026342901,0.0009677868,0.00069260964
-7.947286e-11,0.0054385224,0.004125264,0.006357087,0.03643051,0.0035994842,0.0036282479,0.002047903
5.5631003e-11,0.004318846,0.0033057556,0.0051401868,0.011142526,0.0024984854,0.0014730295,0.0010688656
-8.742015e-11,0.007383391,0.0048475466,0.005919003,0.007022892,0.003039792,0.0071902885,0.003644757
0.0,0.0085430015,0.005525123,0.0070482865,0.018762862,0.0029336868,0.0020054795,0.0015266599
-1.5894572e-10,0.005211915,0.0039314744,0.005841121,0.0082684625,0.0024009282,0.004202524,0.0012293961
0.0,0.005952727,0.0043753795,0.006697819,0.02417643,0.0045256726,0.0019427513,0.0013224166
1.0728836e-10,0.014092687,0.008461475,0.00744743,0.016534038,0.0024736656,0.012143881,0.0037126353
-6.755193e-11,0.004733841,0.0032334318,0.004711838,0.01689999,0.0035751981,0.0055982196,0.0036048926
4.7683715e-11,0.0063821124,0.0043321582,0.0057632397,0.050884537,0.0037748073,0.0021445258,0.001446006
0.0,0.004089651,0.0032007406,0.0052570095,0.01151303,0.002807588,0.0011537517,0.0007988223
1.5894572e-11,0.0046426924,0.0035024877,0.0054517137,0.020439377,0.0037941681,0.0021058472,0.002235413
-2.3841857e-11,0.0066806218,0.0046341605,0.006464174,0.025667002,0.00399509,0.0019312542,0.0012183569
2.7815502e-11,0.004398581,0.0033164509,0.0051401868,0.0065956214,0.0015958791,0.0045791315,0.0008784788
-3.973643e-11,0.006006269,0.004174934,0.0061915885,0.037945624,0.0035075343,0.003527447,0.0017631524
4.7683715e-11,0.003944546,0.0030478777,0.004945483,0.011701746,0.002724766,0.0030927989,0.0017256257
4.172325e-11,0.004284273,0.003268965,0.005218068,0.021429652,0.0033671348,0.0042155227,0.0027194554
1.9868215e-12,0.005273304,0.0037349225,0.005373832,0.02560568,0.004312335,0.0038392919,0.001025448
-2.3841857e-11,0.0044815307,0.0034062623,0.0054127723,0.0076816212,0.0027696656,0.0021891268,0.0013003923
-5.165736e-11,0.005701062,0.004103959,0.006123442,0.04868904,0.005032026,0.002905444,0.002474301
3.973643e-12,0.004323435,0.0030931497,0.0045171343,0.013840593,0.0030899087,0.0010810537,0.00075702
-3.1789144e-11,0.0029424205,0.0022920459,0.0037383176,0.0035072411,0.001436929,0.0012946195,0.0006761846
-2.3841857e-11,0.0030372348,0.0023328683,0.0038551402,0.008602342,0.0025575585,0.0020176733,0.0014083553
-1.1920929e-11,0.0027255523,0.0021229945,0.003465732,0.004139867,0.0016359731,0.0012658274,0.00073787017
1.5894572e-11,0.003394965,0.0026532689,0.0042834887,0.0044364883,0.0021903608,0.0018023951,0.0007840956
-6.357829e-11,0.0033344855,0.002624901,0.00432243,0.005100456,0.0031272087,0.001922689,0.00079973275
0.0,0.005894631,0.0039098533,0.0048286603,0.009001005,0.002121289,0.006351741,0.0034209848
-6.357829e-11,0.003359687,0.0026474926,0.0043613706,0.0060538794,0.0033542137,0.0024393464,0.00095023
7.152558e-11,0.0051609506,0.0038830403,0.0058897976,0.015370088,0.001980532,0.0019623518,0.0019610587
7.947286e-12,0.0031763986,0.0024850052,0.004127726,0.006573887,0.002599718,0.0010487855,0.0005373223
2.7815502e-11,0.003203246,0.0024504256,0.003933022,0.0042773853,0.0015654764,0.000961877,0.0006383964
-3.973643e-12,0.0032386929,0.0025581995,0.0042445483,0.007441976,0.002073436,0.0014238013,0.00074703345
3.973643e-12,0.0037404099,0.0029602218,0.004906542,0.01000072,0.0030333698,0.0016208859,0.0008813804
7.947286e-11,0.005318164,0.0037680916,0.0050233644,0.00681438,0.002895917,0.0035459572,0.0011965542
4.3710074e-11,0.0037229,0.002894386,0.004633956,0.006517604,0.0021361862,0.0013645685,0.0007047561
-5.5631003e-11,0.0040114643,0.003101016,0.004906542,0.012282022,0.0025504737,0.0063966434,0.002169252
-2.7815502e-11,0.0037490476,0.0028395865,0.004478193,0.008194873,0.0022431475,0.0023760507,0.0007663327
5.5631003e-11,0.0037353414,0.0028072058,0.0043613706,0.007191346,0.0028225728,0.005119931,0.0018810534
-2.3841857e-11,0.0032649979,0.0025381732,0.0041764015,0.0044228323,0.0022680182,0.0022480974,0.0006737861
-3.973643e-12,0.0028714472,0.0022550584,0.003660436,0.004275871,0.0038511164,0.0008699323,0.0007698755
0.0,0.003032822,0.0023705985,0.0038940809,0.0054360116,0.0019670478,0.0020708696,0.0015648531
-4.3710074e-11,0.0028634598,0.0022624594,0.0037188474,0.0044688904,0.0020511744,0.0009837152,0.0006709165
-4.7683715e-11,0.0034853253,0.0027281574,0.0045560747,0.009231439,0.002049264,0.001444083,0.0011963685
3.1789144e-11,0.0029090643,0.0022732401,0.0037383176,0.0057587186,0.002107351,0.0010749681,0.0005302493
0.0,0.0035818566,0.002652559,0.003933022,0.010388942,0.002714885,0.0029089688,0.001674864
3.973643e-12,0.0034055733,0.002692536,0.004478193,0.007427955,0.00226088,0.00269037,0.00077706855
1.5894572e-11,0.0036120752,0.0027861441,0.004517134,0.0049837017,0.0023763797,0.0015325644,0.0011136513
-4.7683715e-11,0.0034425342,0.0027244212,0.0045560747,0.0045242296,0.0027715673,0.0019584652,0.0010943545
7.947286e-11,0.011219932,0.0060079987,0.0058800625,0.025899135,0.0024256296,0.011104748,0.002203361
-1.1920929e-11,0.002891623,0.0022828404,0.0037480528,0.004085252,0.0021656696,0.0012211724,0.0005763691
-2.7815502e-11,0.0028927638,0.0021773153,0.003465732,0.0036540464,0.0024810592,0.000816769,0.00066512526
2.483527e-11,0.0027416404,0.0021125881,0.0033489096,0.0054120626,0.0023101987,0.0008777308,0.00063127297
-6.357829e-11,0.0033294582,0.002569403,0.0042445483,0.0034446525,0.0015584903,0.0019125722,0.000965743
0.0,0.0033348873,0.002610644,0.0042445483,0.0045868196,0.0029096692,0.002448005,0.0011416465
3.973643e-12,0.0034987323,0.002746505,0.004633956,0.0048719333,0.0026323143,0.003006324,0.0017879992
-1.7881394e-11,0.0028582485,0.0022904042,0.0038940809,0.005607032,0.0019315196,0.0019460213,0.0007360156
7.947286e-11,0.0050409785,0.0034074183,0.0048286603,0.0051222215,0.0024659326,0.0031347396,0.0013168746
6.357829e-11,0.0037612605,0.0028894593,0.0046436917,0.00514408,0.0018944492,0.0014027893,0.0006646434
5.960465e-11,0.0036217938,0.0028627857,0.004711838,0.004566171,0.0018469198,0.0025886616,0.0008051358
3.1789144e-11,0.00349264,0.002771787,0.004672897,0.0075487015,0.002108996,0.0023186344,0.0013798502
1.1920929e-11,0.0028969992,0.0022774895,0.0037383176,0.0048895194,0.0028097013,0.0011509374,0.0007479154
-1.7881394e-11,0.00395615,0.0031184657,0.0051791277,0.007696446,0.0022144997,0.0061751236,0.0015201622
-2.1855037e-11,0.0033079474,0.0025595494,0.004127726,0.006420109,0.0027515495,0.0014424357,0.0008303687
-4.7683715e-11,0.003640778,0.0028619831,0.004750779,0.005457405,0.0028020586,0.0030402986,0.0012261436
1.2715658e-10,0.0037484823,0.0029860989,0.004867601,0.004766808,0.002210475,0.0009915717,0.0008236037
1.5894572e-11,0.003074153,0.0023965072,0.0038940809,0.004697953,0.0019272966,0.001641062,0.0008568725
5.9604643e-12,0.0033321527,0.002584068,0.0041764015,0.0060621407,0.001803921,0.0007566629,0.00058421254
0.0,0.004539729,0.0034059188,0.0051791277,0.012699058,0.0025442848,0.004734408,0.0019167393
-1.5894572e-11,0.003114875,0.0023775082,0.0037772586,0.008942622,0.003365671,0.001208217,0.0007304233
1.9073486e-10,0.007542116,0.0046272953,0.005101246,0.0103583345,0.0019493987,0.0025193896,0.0018889064
2.582868e-11,0.0043053515,0.0031950525,0.004750779,0.0035468456,0.002238247,0.012686626,0.0026977335
4.7683715e-11,0.003724558,0.0028794552,0.0046436917,0.0035105513,0.003139145,0.005457293,0.001309422
1.1920929e-11,0.0039059408,0.0030199592,0.004750779,0.0033476683,0.0023503113,0.0050861873,0.0014487228
1.5894572e-11,0.004864505,0.0038042364,0.0062305294,0.004786334,0.0030491296,0.017042458,0.0030303623
-4.7683715e-11,0.0037638408,0.0030012084,0.0050233644,0.0027370313,0.0031181036,0.008608664,0.0018718708
0.0,0.003441902,0.0026200297,0.0039719627,0.00382813,0.0026340762,0.010374175,0.0020347207
1.9868215e-11,0.0035340502,0.0026464337,0.004127726,0.0061956705,0.0023735974,0.0014939394,0.00083846593
1.7881394e-11,0.004224018,0.0032500562,0.0052667446,0.0041021914,0.0037085763,0.006567039,0.0015127267
1.9868215e-11,0.003945751,0.0030298573,0.00478972,0.003285236,0.002469851,0.005305182,0.0012549364
3.1789144e-11,0.018278208,0.011571575,0.013123052,0.0155911315,0.0031893535,0.011769792,0.013198677
3.1789144e-11,0.008720093,0.00631122,0.009657321,0.041091993,0.0017261829,0.0030362052,0.0027616196
3.1789144e-11,0.008792733,0.0062290435,0.008917445,0.019264797,0.0025211093,0.0010696059,0.0021179102
-1.5894572e-10,0.006463528,0.004818354,0.007554517,0.041907597,0.0020289866,0.0052669705,0.004178397
3.576279e-11,0.0044384184,0.003368143,0.005218068,0.0154084135,0.0014653394,0.001310362,0.0016508478
-6.357829e-11,0.011145078,0.007146378,0.008800623,0.11230786,0.0021003592,0.007625698,0.002113184
0.0,0.006040981,0.0046540555,0.007515576,0.0058619375,0.0015244929,0.017873641,0.0025057634
-2.3841857e-11,0.00499898,0.00400076,0.006814642,0.009522614,0.0016316465,0.011705096,0.0017858408
7.947286e-12,0.005532063,0.0043117073,0.0070872274,0.006269106,0.0023510207,0.016092665,0.002274458
3.1789144e-11,0.0053171054,0.004137881,0.0066588786,0.0042859213,0.003079229,0.02025493,0.003238467
-7.947286e-12,0.005224573,0.0042165807,0.007281931,0.007099298,0.0031640194,0.0142701715,0.0027533474
-2.1855037e-11,0.00496533,0.00395343,0.0065809973,0.004513924,0.0023324697,0.016861677,0.0020200112
-2.3841857e-11,0.0043926314,0.003525021,0.005996885,0.0025031022,0.0015050146,0.018051822,0.001993843
-1.7881394e-11,0.004915282,0.003987511,0.006931464,0.00196981,0.002425169,0.02357157,0.002937512
1.9868215e-12,0.004668377,0.0037229846,0.0062694703,0.0030736425,0.0019132155,0.012412374,0.0018942485
-6.357829e-11,0.0052302564,0.0042498303,0.007398754,0.0023679475,0.0041464344,0.029407345,0.002582218
-3.1789144e-11,0.00508686,0.004158151,0.007437695,0.0017899782,0.0031307705,0.028688703,0.0027466363
-2.9802324e-11,0.004312244,0.003456452,0.0058021806,0.0021278725,0.0028522008,0.01891761,0.0024954034
-3.1789144e-11,0.0046971235,0.003660294,0.0060358252,0.0047904314,0.002791944,0.010162546,0.0014207095
-8.543333e-11,0.0046416465,0.0037145142,0.0062694703,0.0031460335,0.0034613283,0.022867745,0.002630797
1.1920929e-11,0.0040135584,0.0031619929,0.0051791277,0.0057490286,0.0020725937,0.006420378,0.0011769842
2.7815502e-11,0.0050356146,0.004067362,0.0070482865,0.0018316592,0.0021199258,0.025274334,0.0031867675
2.3841857e-11,0.004489133,0.0035435844,0.005919003,0.0020893929,0.0019484067,0.022649018,0.0024585037
-6.953875e-11,0.004795853,0.0037594796,0.006113707,0.0040979367,0.0023702634,0.01242782,0.0016377766
5.165736e-11,0.004065167,0.00320648,0.00529595,0.0038463846,0.0021787253,0.01206601,0.0014234406
3.1789144e-11,0.004202159,0.0032960277,0.0053738314,0.0054330314,0.0028411904,0.00407531,0.0013277262
3.973643e-12,0.004606272,0.00367721,0.0062305294,0.0038918133,0.0035472484,0.02536982,0.0024075604
-8.34465e-11,0.004052317,0.003121138,0.0050233644,0.0046842773,0.002632163,0.0090989135,0.0015613541
3.973643e-12,0.0037344103,0.0028955187,0.004750779,0.0043372856,0.0017430076,0.0024922965,0.0010718872
3.973643e-11,0.0039319037,0.0028551903,0.0042834887,0.0042293346,0.001574215,0.00266423,0.0009699491
7.947286e-12,0.0038294487,0.0029341143,0.0045560747,0.0029247573,0.00196245,0.012787437,0.0015683862
1.5894572e-11,0.0039318847,0.0030812186,0.005101246,0.0037305367,0.003033392,0.013641749,0.002092832
-3.973643e-11,0.0039474806,0.003030691,0.004760514,0.0022987926,0.0025539617,0.019828679,0.0019002057
-5.960465e-11,0.004261923,0.0033331076,0.005451713,0.0015535924,0.0028285068,0.024377653,0.0024808322
-1.5894572e-11,0.004337093,0.0033438033,0.0052180686,0.003077988,0.0019585798,0.012996732,0.0019342289
0.0,0.003436032,0.0026287872,0.004127726,0.0022821133,0.0023580985,0.0043777884,0.0011745751
-4.3710074e-11,0.0031878222,0.0025129241,0.0041666664,0.0029382312,0.002338291,0.0029412922,0.0013139802
-1.9073486e-10,0.01361403,0.0083474275,0.01008567,0.12177834,0.002703292,0.021728855,0.006813564
4.7683715e-11,0.0041179843,0.0032576695,0.0054225074,0.003076863,0.004117931,0.013298199,0.0017024882
-2.5431315e-10,0.012428966,0.008798107,0.012227414,0.08224742,0.0019791452,0.008993527,0.007962782
-3.1789144e-11,0.009361974,0.006886984,0.010484813,0.015713405,0.0022371698,0.014781886,0.0043521337
3.973643e-12,0.0046240115,0.0036626984,0.006074766,0.0021848339,0.0023033721,0.025464153,0.0025580435
1.1920929e-11,0.005229072,0.004227346,0.0073987544,0.0028185833,0.002650832,0.030334504,0.0023317856
3.1789144e-11,0.005336614,0.0043006027,0.007437695,0.0022046666,0.0016966697,0.02715365,0.0024524818
2.7815502e-11,0.0041950378,0.0032363525,0.005218068,0.0029978815,0.0013603512,0.004685787,0.001033402
-2.3841857e-11,0.0041642874,0.003262415,0.0052570095,0.0035448065,0.0036961157,0.014905989,0.0019331952
5.165736e-11,0.0044024177,0.003409234,0.005451713,0.0047866325,0.002113862,0.0061604637,0.0012430727
-3.973643e-12,0.0045304154,0.003469606,0.005490654,0.010524256,0.002846581,0.00472887,0.0013120408
3.973643e-11,0.004106763,0.003194276,0.0052278037,0.00242741,0.0019563716,0.017406415,0.0020980544
5.960465e-11,0.004095577,0.0031961887,0.0052570095,0.0050539137,0.005312583,0.013890452,0.0017734787
-7.6492625e-11,0.004654533,0.0036897499,0.006269471,0.0014901144,0.0032857338,0.020480473,0.0021447353
-7.947286e-12,0.0029027918,0.002276489,0.0037383176,0.0035960325,0.0018510276,0.0023701622,0.0013000431
-4.967054e-11,0.005392349,0.0043017217,0.00720405,0.0017212698,0.0026261986,0.028512105,0.0023292804
2.7815502e-11,0.0043711374,0.0032747684,0.0049844235,0.006784421,0.0020527954,0.0019589982,0.00061132415
3.973643e-11,0.0055720746,0.004470796,0.007827103,0.0017340523,0.0036178816,0.04549132,0.0027007787
7.152558e-11,0.0043700156,0.0033930044,0.005490654,0.01414062,0.0044287113,0.0069253636,0.001633695
-9.934108e-11,0.0052190176,0.0041666096,0.0070580216,0.001464841,0.0030529092,0.02648028,0.0024731306
2.3841857e-11,0.0046604574,0.0035667703,0.0056853583,0.008361171,0.0022412743,0.0037995228,0.000861705
-3.973643e-11,0.005190969,0.0041362653,0.0068535823,0.0025573787,0.0027593516,0.037301183,0.0026859783
-1.9868215e-11,0.004164228,0.003219656,0.0051401868,0.0050224815,0.0046971026,0.013663556,0.0022129733
3.973643e-12,0.004803228,0.00350838,0.00529595,0.006408309,0.0023364162,0.0041893157,0.0011391857
-1.9868215e-12,0.0046510035,0.003554276,0.005451713,0.005158636,0.0027466654,0.01146455,0.0011098321
7.748604e-11,0.005265751,0.0041681845,0.0068925233,0.0027344686,0.005221705,0.038372397,0.0028240443
-7.947286e-12,0.0042386698,0.0031091557,0.004906542,0.02453648,0.003705893,0.0020072912,0.0015103882
1.9868215e-11,0.0039355583,0.00302247,0.0048773363,0.013955757,0.0029879725,0.0010187678,0.00067867566
-1.9868215e-11,0.0039911736,0.0030784362,0.004945483,0.009448992,0.0037618678,0.0018036179,0.0007718063
-4.967054e-11,0.004041264,0.003062761,0.004750779,0.016932992,0.0026032396,0.0012935568,0.00095824484
-7.947286e-12,0.003535466,0.0027220096,0.0043613706,0.012974719,0.0024410968,0.0013508276,0.0009476188
7.152558e-11,0.004150467,0.003217345,0.00529595,0.013317776,0.002366586,0.0011872243,0.000963741
-3.973643e-11,0.0040708464,0.0031135362,0.004945483,0.010668365,0.002550989,0.001026624,0.00084918196
-7.947286e-12,0.0034876443,0.002759431,0.004672897,0.009550816,0.0024646977,0.0010892891,0.00078812276
-2.3841857e-11,0.0045264866,0.003357085,0.0051401868,0.027332105,0.004845021,0.004413503,0.0014231105
-2.3841857e-11,0.0038819818,0.0029772888,0.0046339566,0.013435691,0.0026378524,0.0010154344,0.0013205451
4.7683715e-11,0.003978975,0.0031227015,0.00529595,0.016130289,0.0031102223,0.0014987809,0.0008160839
-1.7881394e-11,0.0039532743,0.003093505,0.004945483,0.013808567,0.002735542,0.0014490866,0.0010824858
5.960465e-11,0.004422598,0.0034136334,0.005529595,0.019496433,0.0031719378,0.0011754549,0.00082971295
4.7683715e-11,0.0041214237,0.0031565872,0.0049844235,0.014710695,0.0038970353,0.0013949783,0.0007258348
6.357829e-11,0.004996411,0.0039253114,0.0063473517,0.026228374,0.0030138767,0.0019422946,0.0007170488
-3.1789144e-11,0.0043031047,0.0033551853,0.0054127723,0.023042984,0.0027722502,0.0009376239,0.0007216744
-2.3841857e-11,0.004293685,0.003412739,0.005724299,0.021949518,0.0029371441,0.001346764,0.00076035253
-2.7815502e-11,0.004430168,0.0035036758,0.0058021806,0.017110948,0.003418609,0.0017866662,0.0009103127
-1.9868215e-11,0.004556146,0.0035662265,0.0057632397,0.022795718,0.0035161062,0.0011556442,0.0009018135
-1.0728836e-10,0.004197137,0.0033732143,0.0058021806,0.016884668,0.0026912305,0.0013536034,0.0006566422
1.0331472e-10,0.005623943,0.0044788555,0.007554517,0.037309837,0.005809224,0.0012312407,0.0009667352
-3.973643e-11,0.0045718867,0.0034353205,0.005344626,0.021942848,0.0031116249,0.0011194521,0.00059624383
1.5894572e-11,0.005017803,0.0038775124,0.0062305294,0.015897347,0.004116951,0.0015848047,0.00077855214
-5.9604643e-12,0.0049040145,0.0038189352,0.0062305294,0.025026836,0.005306163,0.0010385587,0.00068078906
-2.3841857e-11,0.0050662616,0.00407031,0.007009346,0.024278725,0.0021592232,0.0010150406,0.0007244275
1.192093e-10,0.0049046045,0.0038733974,0.0064641745,0.020046527,0.0043952763,0.0009598237,0.0008306073
-4.7683715e-11,0.0050634476,0.004029599,0.006697819,0.023648776,0.0044586356,0.0015180012,0.001097124
3.973643e-12,0.005346538,0.0043086326,0.007437695,0.030171337,0.0027727024,0.0008459772,0.000494061
3.576279e-11,0.0052274447,0.004151436,0.0069801398,0.027568754,0.0023343994,0.0012835902,0.00091067073
-4.3710074e-11,0.0051532155,0.004070787,0.006814642,0.022798752,0.002684023,0.0010566253,0.000736798
3.1789144e-11,0.005814186,0.0045931633,0.007827102,0.03419427,0.0031993592,0.0007457453,0.00052725984
1.470248e-10,0.0061021606,0.004729105,0.007554517,0.03950097,0.003660395,0.0010998306,0.00051376683
1.5894572e-11,0.0051590186,0.004040733,0.0066199377,0.022056999,0.002891363,0.0011459541,0.0005415306
1.5894572e-11,0.0054053217,0.0042307763,0.0070093456,0.023676183,0.0037374233,0.0007950193,0.0005103483
-5.5631003e-11,0.005601269,0.0043376586,0.0068925237,0.027565934,0.0030000007,0.0008351028,0.0006026553
1.0331472e-10,0.005689428,0.00443286,0.0072819316,0.0241322,0.0031711839,0.0011015707,0.0005063446
7.947286e-12,0.0061699213,0.0048111468,0.0077978973,0.036911316,0.0024504545,0.0010899893,0.0004939741
-7.152558e-11,0.0057445406,0.0046327687,0.007992601,0.03146262,0.0036546711,0.0010758638,0.0005993745
2.7815502e-11,0.0059885127,0.0048237448,0.008294392,0.035306606,0.003878994,0.0010893991,0.0005279821
3.1789144e-11,0.0064536585,0.0050420235,0.00817757,0.03600103,0.0036115667,0.00089648063,0.00054273667
7.947286e-11,0.0068272566,0.005218363,0.008372273,0.043453805,0.004114342,0.0012610977,0.0006238077
-7.947286e-12,0.005861496,0.0045607258,0.007320872,0.041365568,0.0037795105,0.0008197246,0.0004972921
-6.357829e-11,0.0058181477,0.0046492484,0.008021807,0.032186076,0.0038801057,0.0007670609,0.00047907225
3.973643e-12,0.005294549,0.004239175,0.0072916667,0.041520637,0.0026647393,0.0008524101,0.0003965791
7.152558e-11,0.006155626,0.0047702524,0.007982866,0.053788405,0.0038299118,0.0009750949,0.0004665818
-9.536743e-11,0.0052886135,0.0041934657,0.007087228,0.028502813,0.003648496,0.00085519877,0.0005284697
2.7815502e-11,0.006484415,0.005070644,0.008372275,0.045607194,0.0031034334,0.0010697531,0.00047775317
-7.947286e-12,0.0061734966,0.0046836017,0.007437695,0.055902757,0.0028558234,0.00092121295,0.00069201173
7.947286e-11,0.006281703,0.0050239633,0.008566978,0.049353253,0.0028021033,0.00094664376,0.0006711501
1.5099844e-10,0.007252326,0.0055949045,0.00915109,0.05508384,0.0038260124,0.00086203124,0.0004941898
1.1920929e-11,0.0058546104,0.0045808787,0.007749221,0.035470627,0.0026839909,0.00088298926,0.00042834575
5.5631003e-11,0.005669908,0.0044919034,0.0072429907,0.035658292,0.0036739456,0.0009514601,0.00062720093
-7.947286e-11,0.0067887367,0.0053098877,0.008528037,0.053071942,0.0036037231,0.00077111874,0.0004093855
1.5894572e-11,0.0056080655,0.0044841524,0.007515576,0.029576784,0.0034063195,0.0008050016,0.0005121399
8.742015e-11,0.005732763,0.004561593,0.0077102804,0.022018237,0.0030043856,0.0008054529,0.00046717262
8.34465e-11,0.0058130734,0.0046638865,0.008138629,0.036209513,0.0033991125,0.00092916825,0.0005260264
1.5894572e-11,0.0055162883,0.0043051606,0.0069704046,0.037788894,0.0043120715,0.00085524877,0.0004202903
-1.5894572e-11,0.0053057503,0.004044741,0.0065128505,0.03203,0.0025458494,0.0006827321,0.00039445882
